,Código.do.Município,GEOCODIGO,Município,Estado,Ano.de.Referência,Prestadores,Serviços,G06A...População.urbana.residente.do.s..município.s..com.abastecimento.de.água..Habitantes.,G06B...População.urbana.residente.do.s..município.s..com.esgotamento.sanitário..Habitantes.,G12A...População.total.residente.do.s..município.s..com.abastecimento.de.água..segundo.o.IBGE..Habitantes.,G12B...População.total.residente.do.s..município.s..com.esgotamento.sanitário..segundo.o.IBGE..Habitantes.,GE008...Quantidade.de.Sedes.municipais.atendidas.com.abastecimento.de.água..Sedes.,GE009...Quantidade.de.Sedes.municipais.atendidas.com.esgotamento.sanitário..Sedes.,GE010...Quantidade.de.Localidades..excluídas.as.sedes..atendidas.com.abastecimento.de.água..Localidades.,GE011...Quantidade.de.Localidades..excluídas.as.sedes..atendidas.com.esgotamento.sanitário..Localidades.,"popTotal",popUrbanaTotal
858,290960,2909604,Crisópolis,BA,2015,[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29096040] Prefeitura Municipal de Crisopolis - PMC,Água; Res Sólidos,9287.0,,21617.0,,1.0,,0.0,,21617,9287
859,290990,2909901,Curaçá,BA,2015,[29099011] Serviço Autônomo de Água e Esgoto - SAAE,Água e Esgoto,15015.0,15015.0,35208.0,35208.0,1.0,1.0,60.0,0.0,35208,15015
860,291010,2910107,Dom Basílio,BA,2015,,,,,,,,,,,12499,2467
861,291030,2910305,Elísio Medrado,BA,2015,[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA,Água,3447.0,,8434.0,,1.0,,0.0,,8434,3447
862,291040,2910404,Encruzilhada,BA,2015,[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA,Água e Esgoto,4389.0,4389.0,20331.0,20331.0,1.0,1.0,0.0,0.0,20331,4389
863,291070,2910701,Euclides da Cunha,BA,2015,[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29107040] Prefeitura Municipal de Euclides da Cunha - Bahia - PMEC,Água e Esgoto; Res Sólidos,29548.0,29548.0,60666.0,60666.0,1.0,1.0,15.0,0.0,60666,29548
864,291075,2910750,Fátima,BA,2015,[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA,Água,7241.0,,18481.0,,1.0,,4.0,,18481,7241
865,291077,2910776,Feira da Mata,BA,2015,,,,,,,,,,,5914,3101
866,291080,2910800,Feira de Santana,BA,2015,[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29108040] SESP - SECRETARIA MUNICIPAL DE SERVIÇOS PÚBLICOS - SESP,Água e Esgoto; Res Sólidos,566489.0,566489.0,617528.0,617528.0,1.0,1.0,14.0,0.0,617528,566489
867,291085,2910859,Filadélfia,BA,2015,[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA,Água,9476.0,,17583.0,,1.0,,3.0,,17583,9476
868,291125,2911253,Gavião,BA,2015,[29112511] Prefeitura Municipal de Gavião - pmg; [29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29112540] Prefeitura Municipal de Gavião - PMG,Esgoto; Água; Res Sólidos,2622.0,2622.0,4712.0,4712.0,1.0,1.0,0.0,1.0,4712,2622
869,291130,2911303,Gentio do Ouro,BA,2015,[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29113040] PREFEITURA MUNICIPAL DE GENTIO DO OURO - PM,Água e Esgoto; Res Sólidos,5753.0,5753.0,11423.0,11423.0,1.0,1.0,0.0,0.0,11423,5753
870,291140,2911402,Glória,BA,2015,[29114011] Prefeitura Municipal de Glória - PMG; [29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29114040] Prefeitura Municipal de Glória - PMG,Esgoto; Água e Esgoto; Res Sólidos,3014.0,3014.0,16072.0,16072.0,1.0,1.0,0.0,0.0,16072,3014
871,291165,2911659,Guajeru,BA,2015,[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29116540] Prefeitura Municipal de Guajeru - PMG,Água; Res Sólidos,1756.0,,8805.0,,1.0,,0.0,,8805,1756
872,291170,2911709,Guanambi,BA,2015,[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29117040] SEC MUL DE INFRA ESTRUTURA - SEC INFRA,Água e Esgoto; Res Sólidos,68092.0,68092.0,85797.0,85797.0,1.0,1.0,4.0,0.0,85797,68092
873,291185,2911857,Heliópolis,BA,2015,[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA,Água,5663.0,,13762.0,,1.0,,0.0,,13762,5663
874,291190,2911907,Iaçu,BA,2015,[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA,Água,20514.0,,26178.0,,1.0,,3.0,,26178,20514
875,291200,2912004,Ibiassucê,BA,2015,[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA,Água,4912.0,,10502.0,,1.0,,1.0,,10502,4912
876,291220,2912202,Ibicoara,BA,2015,[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29122040] Prefeitura Municipal de Ibicoara - PMI,Água; Res Sólidos,12398.0,,19548.0,,1.0,,0.0,,19548,12398
877,291240,2912400,Ibipeba,BA,2015,[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA,Água,11033.0,,18674.0,,1.0,,7.0,,18674,11033
878,291250,2912509,Ibipitanga,BA,2015,[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA,Água,5564.0,,15296.0,,1.0,,0.0,,15296,5564
879,291260,2912608,Ibiquera,BA,2015,[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29126040] Prefeitura Municipal de Ibiquera - PMI,Água; Res Sólidos,2609.0,,5158.0,,1.0,,0.0,,5158,2609
880,291300,2913002,Ibitiara,BA,2015,[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA,Água e Esgoto,3701.0,3701.0,16699.0,16699.0,1.0,1.0,0.0,0.0,16699,3701
881,291310,2913101,Ibititá,BA,2015,[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29131040] Prefeitura Municipal de Ibitita - BAHIA,Água; Res Sólidos,8753.0,,18727.0,,1.0,,12.0,,18727,8753
882,291320,2913200,Ibotirama,BA,2015,[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA,Água e Esgoto,21212.0,21212.0,27655.0,27655.0,1.0,1.0,0.0,0.0,27655,21212
883,291330,2913309,Ichu,BA,2015,[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA,Água,4041.0,,6311.0,,1.0,,1.0,,6311,4041
884,291340,2913408,Igaporã,BA,2015,,,,,,,,,,,16225,8392
885,291350,2913507,Iguaí,BA,2015,[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29135040] SECRETARIA DO MEIO AMBIENTE - SEMA,Água e Esgoto; Res Sólidos,15761.0,15761.0,27787.0,27787.0,1.0,1.0,0.0,0.0,27787,15761
886,291370,2913705,Inhambupe,BA,2015,[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29137040] Secretária de Infraestrutura Serviço Público - SEINFRA,Água; Res Sólidos,17620.0,,40915.0,,1.0,,2.0,,40915,17620
887,291380,2913804,Ipecaetá,BA,2015,[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29138040] Prefeitura Municipal de Ipecaetá - PMI,Água; Res Sólidos,2670.0,,15521.0,,1.0,,1.0,,15521,2670
888,291400,2914000,Ipirá,BA,2015,[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29140040] secretaria de infraestrutura - seinfra,Água e Esgoto; Res Sólidos,30354.0,30354.0,62095.0,62095.0,1.0,1.0,13.0,3.0,62095,30354
889,291410,2914109,Ipupiara,BA,2015,[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA,Água e Esgoto,6512.0,6512.0,10113.0,10113.0,1.0,1.0,0.0,0.0,10113,6512
890,291420,2914208,Irajuba,BA,2015,[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA,Água,3493.0,,7472.0,,1.0,,2.0,,7472,3493
891,291430,2914307,Iramaia,BA,2015,[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29143040] Prefeitura Municipal de Iramaia - PMI,Água; Res Sólidos,4727.0,,10487.0,,1.0,,1.0,,10487,4727
892,291440,2914406,Iraquara,BA,2015,[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA,Água,7476.0,,25006.0,,1.0,,1.0,,25006,7476
893,291460,2914604,Irecê,BA,2015,[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29146040] SECRETARIA DE INFRAESTRUTURA E SERVIÇOS PÚBLICOS - SISP,Água e Esgoto; Res Sólidos,67656.0,67656.0,73380.0,73380.0,1.0,1.0,7.0,0.0,73380,67656
894,291470,2914703,Itaberaba,BA,2015,[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29147040] PREFEITURA MUNICIPAL - PMI,Água e Esgoto; Res Sólidos,52166.0,52166.0,66310.0,66310.0,1.0,1.0,10.0,0.0,66310,52166
895,291500,2915007,Itaeté,BA,2015,[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA,Água,6842.0,,16446.0,,1.0,,2.0,,16446,6842
896,291510,2915106,Itagi,BA,2015,[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA,Água,10451.0,,13359.0,,1.0,,0.0,,13359,10451
897,291535,2915353,Itaguaçu da Bahia,BA,2015,[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA,Água,2885.0,,14667.0,,1.0,,1.0,,14667,2885
898,291580,2915809,Itambé,BA,2015,[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA,Água e Esgoto,19901.0,19901.0,23327.0,23327.0,1.0,1.0,1.0,0.0,23327,19901
899,291640,2916401,Itapetinga,BA,2015,[29164011] Serviço Autônomo de Água e Esgoto - SAAE; [29164040] Prefeitura Municipal de Itapetinga - PMI,Água e Esgoto; Res Sólidos,73956.0,73956.0,76184.0,76184.0,1.0,1.0,0.0,0.0,76184,73956
900,291650,2916500,Itapicuru,BA,2015,[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA,Água,7446.0,,35987.0,,1.0,,3.0,,35987,7446
901,291670,2916708,Itaquara,BA,2015,[29167011] Prefeitura Municipal de Itaquara - PMI; [29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29167040] Prefeitura Municipal de Itaquara - PMI,Esgoto; Água; Res Sólidos,5113.0,5113.0,8519.0,8519.0,1.0,1.0,0.0,0.0,8519,5113
902,291680,2916807,Itarantim,BA,2015,[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA,Água,16583.0,,20091.0,,1.0,,0.0,,20091,16583
903,291685,2916856,Itatim,BA,2015,[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29168540] Prefeitura Municipal de Itatim - PMI,Água; Res Sólidos,10280.0,,14763.0,,1.0,,1.0,,14763,10280
904,291690,2916906,Itiruçu,BA,2015,[29169011] Prefeitura Municipal de Itiruçu - PMI; [29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29169040] Prefeitura Municipal de Itiruçu - PMI,Esgoto; Água; Res Sólidos,9987.0,9987.0,13307.0,13307.0,1.0,1.0,1.0,0.0,13307,9987
905,291700,2917003,Itiúba,BA,2015,[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29170040] PREFEITURA MUNICIPAL DE ITIUBA - PMI,Água e Esgoto; Res Sólidos,10338.0,10338.0,38492.0,38492.0,1.0,1.0,4.0,0.0,38492,10338
906,291710,2917102,Itororó,BA,2015,[29171011] Serviços Autônomos de Água e Esgotos - SAAE,Água e Esgoto,19249.0,19249.0,21178.0,21178.0,1.0,1.0,2.0,2.0,21178,19249
907,291720,2917201,Ituaçu,BA,2015,[29172011] Prefeitura Municipal de Ituaçu - PMI; [29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA,Esgoto; Água,7032.0,7032.0,19406.0,19406.0,1.0,1.0,0.0,0.0,19406,7032
908,291733,2917334,Iuiú,BA,2015,[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA,Água,5493.0,,11331.0,,1.0,,0.0,,11331,5493
909,291740,2917409,Jacaraci,BA,2015,[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29174040] PREFEITURA MUNICIPAL DE JACARACI - PMJ,Água; Res Sólidos,5557.0,,15409.0,,1.0,,0.0,,15409,5557
910,291750,2917508,Jacobina,BA,2015,[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29175040] Limpeza Pública de Jacobina - LIMPUJA,Água e Esgoto; Res Sólidos,59791.0,59791.0,84811.0,84811.0,1.0,1.0,3.0,0.0,84811,59791
911,291760,2917607,Jaguaquara,BA,2015,[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29176040] SECRETARIA DE INFRAESTRUTURA - SEINFRA,Água e Esgoto; Res Sólidos,42230.0,42230.0,55449.0,55449.0,1.0,1.0,1.0,0.0,55449,42230
912,291770,2917706,Jaguarari,BA,2015,[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29177040] Prefeitura Municipal de Jaguarari - PMJ,Água e Esgoto; Res Sólidos,18168.0,18168.0,33186.0,33186.0,1.0,0.0,3.0,1.0,33186,18168
913,291800,2918001,Jequié,BA,2015,[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA,Água e Esgoto,148268.0,148268.0,161528.0,161528.0,1.0,1.0,2.0,0.0,161528,148268
914,291810,2918100,Jeremoabo,BA,2015,[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29181040] SECRETARIA DO MEIO AMBIENTE E SUSTENTABILIDADE - SEMMAS,Água; Res Sólidos,19020.0,,41100.0,,1.0,,0.0,,41100,19020
915,291835,2918357,João Dourado,BA,2015,[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29183540] Prefeitura Municipal de João Dourado - PMJD,Água; Res Sólidos,15129.0,,25141.0,,1.0,,5.0,,25141,15129
916,291840,2918407,Juazeiro,BA,2015,[29184011] Serviço Autônomo de Água e Esgoto de Juazeiro - SAAE,Água e Esgoto,177309.0,177309.0,218324.0,218324.0,1.0,1.0,28.0,2.0,218324,177309
917,291850,2918506,Jussara,BA,2015,[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA,Água,10579.0,,15841.0,,1.0,,7.0,,15841,10579
918,291860,2918605,Jussiape,BA,2015,[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29186040] Secretaria Municipal de Administração - SMA,Água; Res Sólidos,2762.0,,7229.0,,1.0,,1.0,,7229,2762
919,291870,2918704,Lafaiete Coutinho,BA,2015,[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29187040] Prefeitura Municipal de Lafaiete Coutinho - PMLC,Água; Res Sólidos,2168.0,,4020.0,,1.0,,0.0,,4020,2168
920,291875,2918753,Lagoa Real,BA,2015,[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA,Água,3184.0,,15801.0,,1.0,,0.0,,15801,3184
921,291900,2919009,Lajedinho,BA,2015,[29190011] Prefeitura Municipal de Lajedinho - PML; [29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29190040] PREFEITURA MUNICIPAL DE LAJEDINHO - PML,Esgoto; Água; Res Sólidos,1257.0,1257.0,3974.0,3974.0,1.0,1.0,2.0,0.0,3974,1257
922,291905,2919058,Lajedo do Tabocal,BA,2015,[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA,Água,5478.0,,8836.0,,1.0,,0.0,,8836,5478
923,291910,2919108,Lamarão,BA,2015,[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA,Água,2059.0,,9442.0,,1.0,,0.0,,9442,2059
924,291915,2919157,Lapão,BA,2015,[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA,Água,10785.0,,27521.0,,1.0,,13.0,,27521,10785
925,291930,2919306,Lençóis,BA,2015,[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29193040] SECRETARIA MUNICIPAL DE MEIO AMBIENTE - SEMMA,Água e Esgoto; Res Sólidos,8872.0,8872.0,11445.0,11445.0,1.0,1.0,1.0,0.0,11445,8872
926,291940,2919405,Licínio de Almeida,BA,2015,[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29194040] prefeitura municipal - pmla,Água; Res Sólidos,6586.0,,12966.0,,1.0,,0.0,,12966,6586
927,291950,2919504,Livramento de Nossa Senhora,BA,2015,[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA,Água,22137.0,,46035.0,,1.0,,3.0,,46035,22137
928,291960,2919603,Macajuba,BA,2015,[29196011] Prefeitura Municipal de Macajuba - PMM; [29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29196040] PREFEITURA MUNICIPAL DE MACAJUBA - PMM,Esgoto; Água; Res Sólidos,7243.0,7243.0,11837.0,11837.0,1.0,1.0,2.0,0.0,11837,7243
929,291970,2919702,Macarani,BA,2015,[29197011] Serviço Autônomo de Água e Esgoto - SAAE,Água,14990.0,,18786.0,,1.0,,0.0,,18786,14990
930,291980,2919801,Macaúbas,BA,2015,[29198011] Serviço Autônomo de Água e Esgoto - SAAE; [29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29198040] Prefeitura Municipal de Macaúbas - PMM,Água; Água; Res Sólidos,16463.0,,50262.0,,1.0,,176.0,,50262,16463
931,291990,2919900,Macururé,BA,2015,[29199011] Prefeitura Municipal de Macururé - PMM; [29199040] Secretaria de Obra e Infraestrutura - SECINFRA,Água; Res Sólidos,2963.0,,8365.0,,1.0,,8.0,,8365,2963
932,291995,2919959,Maetinga,BA,2015,[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29199540] Prefeitura Municipal de Maetinga - PMM,Água; Res Sólidos,2071.0,,5174.0,,1.0,,0.0,,5174,2071
933,292000,2920007,Maiquinique,BA,2015,[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA,Água,7940.0,,10082.0,,1.0,,0.0,,10082,7940
934,292010,2920106,Mairi,BA,2015,[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29201040] SECRETARIA DE INFRAESTRUTURA - SINFRA,Água; Res Sólidos,11558.0,,20097.0,,1.0,,3.0,,20097,11558
935,292020,2920205,Malhada,BA,2015,[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA,Água,7149.0,,17455.0,,1.0,,2.0,,17455,7149
936,292030,2920304,Malhada de Pedras,BA,2015,[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29203040] PREFEITIRA MUNICIPAL DE MALHADA DE PEDRAS - PMMP,Água; Res Sólidos,3397.0,,8896.0,,1.0,,0.0,,8896,3397
937,292040,2920403,Manoel Vitorino,BA,2015,[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA,Água,7411.0,,14488.0,,1.0,,1.0,,14488,7411
938,292050,2920502,Maracás,BA,2015,[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29205040] Prefeitura Municipal de Maracás - PMM,Água; Res Sólidos,17087.0,,23751.0,,1.0,,2.0,,23751,17087
939,292080,2920809,Marcionílio Souza,BA,2015,[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29208040] SECRETARIA MUNICIPAL DE ADMINISTRAÇÃO - PMMS,Água; Res Sólidos,5540.0,,10951.0,,1.0,,2.0,,10951,5540
940,292105,2921054,Matina,BA,2015,[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA,Água,3837.0,,12314.0,,1.0,,0.0,,12314,3837
941,292120,2921203,Miguel Calmon,BA,2015,[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA,Água e Esgoto,16710.0,16710.0,27536.0,27536.0,1.0,1.0,3.0,0.0,27536,16710
942,292130,2921302,Milagres,BA,2015,[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29213040] Prefeitura Municipal de Milagres - PMM,Água; Res Sólidos,8812.0,,11659.0,,1.0,,1.0,,11659,8812
943,292140,2921401,Mirangaba,BA,2015,[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA,Água,8731.0,,18039.0,,1.0,,0.0,,18039,8731
944,292145,2921450,Mirante,BA,2015,[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29214540] PREFEITURA MUNICIPAL DE MIRANTE - PMM,Água; Res Sólidos,1705.0,,9902.0,,1.0,,0.0,,9902,1705
945,292150,2921500,Monte Santo,BA,2015,[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29215040] Prefeitura Municipal de Monte Santo - PMMS,Água; Res Sólidos,9250.0,,54733.0,,1.0,,10.0,,54733,9250
946,292160,2921609,Morpará,BA,2015,[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29216040] Prefeitura Municipal de Morpará - PMM,Água; Res Sólidos,5997.0,,8967.0,,1.0,,0.0,,8967,5997
947,292170,2921708,Morro do Chapéu,BA,2015,[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29217040] Prefeitura Municipal de Morro do Chapéu - PMMC,Água e Esgoto; Res Sólidos,21162.0,21162.0,36717.0,36717.0,1.0,1.0,0.0,0.0,36717,21162
948,292180,2921807,Mortugaba,BA,2015,[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29218040] Prefeitura Municipal de Mortugaba - PMM,Água; Res Sólidos,5887.0,,12477.0,,1.0,,0.0,,12477,5887
949,292190,2921906,Mucugê,BA,2015,[29219011] Prefeitura Municipal de Mucugê - PMM; [29219040] Prefeitura Municipal de Mucugê - PMM,Água e Esgoto; Res Sólidos,4061.0,4061.0,10244.0,10244.0,1.0,1.0,68.0,0.0,10244,4061
950,292205,2922052,Mulungu do Morro,BA,2015,[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29220540] Secretaria Municipal de Infraestrutura e Serviços Públicos - SECINSP,Água; Res Sólidos,5895.0,,12200.0,,1.0,,2.0,,12200,5895
951,292210,2922102,Mundo Novo,BA,2015,[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29221040] Prefeitura Municipal de Mundo Novo - PMMN,Água; Res Sólidos,15104.0,,27165.0,,1.0,,3.0,,27165,15104
952,292225,2922250,Muquém de São Francisco,BA,2015,[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA,Água e Esgoto,1436.0,1436.0,11495.0,11495.0,1.0,1.0,1.0,0.0,11495,1436
953,292265,2922656,Nordestina,BA,2015,[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29226540] PREFEITURA MUNICIPAL DE NORDESTINA - PMN,Água; Res Sólidos,4222.0,,13321.0,,1.0,,1.0,,13321,4222
954,292270,2922706,Nova Canaã,BA,2015,[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA,Água,7003.0,,17082.0,,1.0,,1.0,,17082,7003
955,292273,2922730,Nova Fátima,BA,2015,[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA,Água,5423.0,,8125.0,,1.0,,0.0,,8125,5423
956,292280,2922805,Nova Itarana,BA,2015,[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29228040] PREFEITURA MUNICIPAL DE NOVA ITARANA - PMNI,Água; Res Sólidos,3035.0,,8312.0,,1.0,,0.0,,8312,3035
957,292285,2922854,Nova Redenção,BA,2015,[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA,Água,6173.0,,9470.0,,1.0,,0.0,,9470,6173
958,292290,2922904,Nova Soure,BA,2015,[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA,Água,12565.0,,25854.0,,1.0,,0.0,,25854,12565
959,292303,2923035,Novo Horizonte,BA,2015,[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA,Água,4019.0,,12238.0,,1.0,,0.0,,12238,4019
960,292305,2923050,Novo Triunfo,BA,2015,[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29230540] PREFEITURA MUNICIPAL - PMNT,Água; Res Sólidos,7973.0,,15993.0,,1.0,,0.0,,15993,7973
961,292310,2923100,Olindina,BA,2015,[29231011] Prefeitura Municipal de Olindina - PMO; [29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29231040] SECRETARIA MUNICIPAL DE OBRAS E SERVIÇOS URBANOS - SESUR,Esgoto; Água; Res Sólidos,13733.0,13733.0,26817.0,26817.0,1.0,1.0,0.0,0.0,26817,13733
962,292320,2923209,Oliveira dos Brejinhos,BA,2015,[29232011] Sistema Autônomo de Água e Esgotos - SAAE; [29232040] Prefeitura Municipal de Oliveira dos Brejinhos - PMOB,Água; Res Sólidos,6868.0,,22774.0,,1.0,,0.0,,22774,6868
963,292335,2923357,Ourolândia,BA,2015,[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA,Água,6862.0,,17775.0,,1.0,,0.0,,17775,6862
964,292340,2923407,Palmas de Monte Alto,BA,2015,[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29234040] Prefeitura Municipal de Palmas de Monte Alto - PMPMA,Água; Res Sólidos,10609.0,,22416.0,,1.0,,0.0,,22416,10609
965,292350,2923506,Palmeiras,BA,2015,[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA,Água e Esgoto,5688.0,5688.0,9130.0,9130.0,1.0,1.0,0.0,0.0,9130,5688
966,292360,2923605,Paramirim,BA,2015,[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29236040] Secretaria Municipal de Infraestrutura - SMI,Água; Res Sólidos,10543.0,,22077.0,,1.0,,2.0,,22077,10543
967,292370,2923704,Paratinga,BA,2015,[29237040] Prefeitura Municipal de Paratinga - PMP,Res Sólidos,,,,,,,,,32636,12063
968,292380,2923803,Paripiranga,BA,2015,[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29238040] PREFEITURA MUNICIPAL DE PARIPIRANGA - PMP,Água; Res Sólidos,10254.0,,29878.0,,1.0,,1.0,,29878,10254
969,292400,2924009,Paulo Afonso,BA,2015,[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA,Água e Esgoto,102726.0,102726.0,119214.0,119214.0,1.0,1.0,3.0,0.0,119214,102726
970,292405,2924058,Pé de Serra,BA,2015,[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA,Água,5445.0,,14471.0,,1.0,,1.0,,14471,5445
971,292420,2924207,Pedro Alexandre,BA,2015,[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA,Água,2973.0,,18135.0,,1.0,,2.0,,18135,2973
972,292430,2924306,Piatã,BA,2015,,,,,,,,,,,18473,7820
973,292440,2924405,Pilão Arcado,BA,2015,,,,,,,,,,,35428,11889
974,292450,2924504,Pindaí,BA,2015,[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29245040] Prefeitura Municipal de Pindai - PMP,Água; Res Sólidos,4644.0,,16805.0,,1.0,,0.0,,16805,4644
975,292460,2924603,Pindobaçu,BA,2015,,,,,,,,,,,21062,11763
976,292465,2924652,Pintadas,BA,2015,[29246511] Prefeitura Municipal de Pintadas - PMP; [29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29246540] Prefeitura Municipal de Pintadas - PMP,Esgoto; Água; Res Sólidos,6066.0,6066.0,10742.0,10742.0,1.0,1.0,0.0,0.0,10742,6066
977,292470,2924702,Piripá,BA,2015,[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29247040] Prefeitura Municipal de Piripá - PMP,Água; Res Sólidos,5931.0,,12238.0,,1.0,,0.0,,12238,5931
978,292480,2924801,Piritiba,BA,2015,[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA,Água,16941.0,,25027.0,,1.0,,5.0,,25027,16941
979,292490,2924900,Planaltino,BA,2015,[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29249040] Prefeitura Municipal de Planaltino - PMP,Água; Res Sólidos,3909.0,,9473.0,,1.0,,0.0,,9473,3909
